"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Document 235, Print Document owned by sabrina.smoginski on PC0201 was printed on IMP-ADMINISTRACAO through port 192.168.0.252.  Size in bytes: 74813. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1170","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1464","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1125","02/08/2024 17:00:56",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 234, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1246. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","1165","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3772","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 17:00:28",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 233, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1047. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","1160","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4204","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 16:53:17",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 232, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1047. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","1156","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4204","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 16:53:17",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 231, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1041. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1150","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5128","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:46:20",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 230, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1345. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1145","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2276","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:44:55",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 229, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1345. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1140","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4788","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:44:23",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 228, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1804. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1135","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4304","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:22:43",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 227, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1564. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1130","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5164","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:17:58",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 226, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1046. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1125","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","592","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:13:28",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 225, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1046. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1120","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3120","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:13:11",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 224, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1214. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1115","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","6080","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:11:14",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 223, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1214. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1110","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4292","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:10:11",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 222, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1014. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1105","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3604","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:05:41",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 221, Print Document owned by luana.monteiro on PC0801 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 119036. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1100","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4316","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1154","02/08/2024 16:04:55",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 220, Print Document owned by luana.monteiro on PC0801 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","1095","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4752","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1154","02/08/2024 16:04:39",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 219, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1155. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","1090","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","504","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 16:04:14",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 218, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1049. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","1085","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3804","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 16:03:05",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 217, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1049. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","1081","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3804","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 16:03:04",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
